10000,403.0022621154785
20000,1561.9995594024658
30000,3338.0348682403564
40000,5737.03670501709
50000,8831.000089645386
60000,12750.0
70000,16919.03805732727
80000,22753.493309020996
90000,29412.03761100769
100000,37626.70922279358
110000,41801.390409469604
120000,48034.998416900635
130000,57477.72407531738
140000,64283.99896621704
150000,74462.51726150513
160000,81506.99996948242
170000,91896.99101448059
180000,103805.0012588501
190000,117111.95850372314
200000,126194.00072097778
